"East" "South" "Altitude" "jan01" "jan02" "jan03" "jan04" "jan05" "jan06" "jan07" "jan08" "jan09" "jan10" "jan11" "jan12" "jan13" "jan14" "jan15" "jan16" "jan17" "jan18" "jan19" "jan20" "jan21" "jan22" "jan23" "jan24" "jan25" "jan26" "jan27" "jan28" "jan29" "jan30" "jan31" "feb01" "feb02" "feb03" "feb04" "feb05" "feb06" "feb07" "feb08" "feb09" "feb10" "feb11" "feb12" "feb13" "feb14" "feb15" "feb16" "feb17" "feb18" "feb19" "feb20" "feb21" "feb22" "feb23" "feb24" "feb25" "feb26" "feb27" "feb28" "mar01" "mar02" "mar03" "mar04" "mar05" "mar06" "mar07" "mar08" "mar09" "mar10" "mar11" "mar12" "mar13" "mar14" "mar15" "mar16" "mar17" "mar18" "mar19" "mar20" "mar21" "mar22" "mar23" "mar24" "mar25" "mar26" "mar27" "mar28" "mar29" "mar30" "mar31"
422.475198318024 7262.51676666952 860 4.1 0 10.1 21.3 0 0 0 0 0 19.8 0 0 20.2 0 0 0 36.5 21.2 0 0 22.2 0 27.3 0 6.3 0 16.3 0 30.4 38.5 0 4.1 6.3 12.1 0 3.2 0 15.6 6.8 21.9 24.6 25.2 36.1 0 23.2 0 0 0 0 0 0 0 0 0 10.2 0 0 0 0 17.1 0 0 2 0 0 0 0 0 0 0 7.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27.1 0 40.3
434.015201095163 7317.94079917779 360 0 0 0 0 0 5 0 0 0 24.8 23.5 5.8 34.8 0 0 0 0 0 0 16.9 0 64.6 0 4.4 0 0 0 0 1 10 9.8 5.2 0 0 0 0 16.5 25.5 0 25.8 33.1 34.7 1.4 13.2 0 26.6 0 0 0 9.5 24.8 0 0 0 5 0 55.5 1.9 0 0 0 0 0 0 0 0 0.3 0 0 17.3 10.5 7.5 0 0 0 0 0 0 0 0 0 2 0 0 0 0.8 0 24.9 0 8
432.461713977345 7288.40258447815 972 0 0 0 2.2 0 0 0 0 0 16.2 25 95.8 0 0 0 0 9.2 0 10 10.8 4.6 33.4 0 6.4 0 0 17.8 0 43 0 0 0 0 0 3.2 17.8 0 25 0 16.4 19.2 22.4 32.6 0 21 0 0 0 0 0 0 3.8 0 0 10.2 10.4 35 38.6 0 0 0 0 0 0 0 0 3.8 0 0 7.2 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 54 12.6 16.8
457.732162338511 7306.95932983453 600 0 0 11.3 0 18.7 5.2 0 0 0 0 0 0 67 0 0 0 7.8 0 13.1 1.7 0 26.6 0 9.4 0 0 1 0 14.9 0 11.6 0 7.3 0 0 22.5 7.3 2.4 0 10 15.3 9.2 18 8.7 0 6.8 0 0 0 1.3 0 0 0 0 35.4 0 5.5 0 12.1 4 0 0 0 0 0 0 8 0 0 14.5 8 0 2.5 0 0 0 0 0 0 0 0 1.2 16.4 0 0 0 33.1 2 0 23.6
403.383971620776 7343.59851692876 320 0 0 0 0 0 11.2 0 0 0 0 8.7 12.5 11.9 0 0 0 0 0 27.9 18.9 5.9 35.6 0 30.2 0 0 2.7 0 0 4 0 1.2 13 15.5 0 5.2 0 43.6 0 2.9 16.3 62.7 5.3 4.9 0 21.6 0 0 0 2.8 0 0 7.7 17.2 9.4 1.9 0 0 0 0 0 2.9 0 0 0 0 0 0 0 12.8 31.6 0 0 0 0 0 0 0 0 0 0 17.7 0 0 0 0 40.5 24.5 0 62.3
403.517458565834 7259.16394295325 929 0 0 0 1.8 0 0 28 54.9 0 3.4 0 31.2 5 4 0 0 10 0.8 0 20.5 0 24.1 0 0 17.7 0 8 5 20.3 0 0 0 0 5 6.3 92 10.5 5 0 48.3 3.2 40.1 12.1 8.7 8.5 0 0 0 0 0 0 0 0 0 5.2 8.3 0 0 0 0.3 0 0 0 0 0 0 0.2 0 0 6.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 45.2 12.5 0 12.7
445.862263642352 7317.99104656242 720 0 0 0 0 0 0 0 0 0 10.2 44.3 13 50.2 0 0 0 8.7 0 6.4 0 0 47.6 0 0 16.7 0 0 0 0 14.5 0 4.1 0 0 6.1 10.2 2.3 43.5 2.1 23.5 31.9 14.4 25.4 21.9 0 4.3 0 0 0 0 0 0 0 0 14.5 0 15.5 0 0 0 0 0 0 0 0 0 6.5 0 0 43.2 34.2 3.7 0 0 0 0 0 0 0 0 0 4.6 10.5 0 0 0 0 50.3 3.1 19.7
455.990958713736 7325.4111861168 700 0 0 0 0 0 10.6 0 0 0.6 10 0 0 31.6 25.3 0 0 0 15.3 0 0 0 47.9 0 0 10.6 19 0 0 17.6 12.3 0 0 0 19.6 15.8 0 10.3 52.9 22 39 0 45.2 17.8 10.6 0 11.9 0 0 0 0 6.9 0 0 0 35.6 0 0 0 0 22.5 0 0 10.6 0 0 8.9 0 0 0 28.3 39.6 45.4 0 0 0 0 0 0 0 0 0 17.6 0 0 0 0 0 35.6 21.3 0
415.650992068965 7277.23791442268 1050 0 0 0 0 0 0 0 13.1 0 0 39.5 11.6 7.9 0 0 0 30.6 7.3 0 12 0 13.4 0 43.8 16.5 8.7 15.1 0 33.4 0 0 23.7 0 0 0 0 13 0 0 17.8 0 0 30.1 29.9 0 17.4 0 0 0 0 0 0 0 0 8.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 0 0 0 0 0 0 0 0 0 0 0 0 0 4.7 0 0 16.5 0 34.8
433.571463081377 7245.04539395951 906 0 0 0 0 0 0 9.1 0 7.1 4.3 6.2 7.4 5.6 0 0 0 11.7 0 0 7.3 0 27.7 0 0 7.7 0 7.3 3.4 8.7 38.2 28.2 3.2 15 0 0 1.7 6.5 10 4.3 27.7 9.3 7.7 13.5 15.8 0 17.1 0 0 0 0 0 0 0 0 6.3 0 5.9 0 0 0 0 0 0 0 0 0 0 0 0 4.1 6.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.4 15.2 2.1 25.3
436.058578456549 7242.28884052417 950 0 0 0.7 0 0 0.3 19.8 0 0 17.3 31.9 1.8 5.3 0 0 0 21 0 0 5.6 1.8 17.5 8 6.8 0 0 0 0 4.6 18.3 43.2 0 44.6 0 0 0 11.2 6.9 0 26.9 8.7 28.9 13.8 12.8 9.6 5.9 0 0 0 6.3 0 0 0 0 24.7 0 0 0 0 0 0 0.2 0 0 0 0 0 0 0 10 2.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.8 18.8 13.8 27.5
462.971335768889 7244.22596939127 590 0 0 37.3 0 0 33.2 0 0 7.5 11.3 19.5 16.9 0 6.3 0 13.2 0 0 0 68 9.7 17.4 0 24.5 0 22.5 16.8 0 0 21.9 42.9 9.1 33.4 0.6 0 1.8 0 14.4 11.4 0 28.5 7.2 18.3 12 2.9 12.6 0 0 0 31.4 0 0 0 34.2 12.1 0 0 3.6 0 0 0 2.6 0 0 0 0 0.6 0 0 0.7 9.4 0 0 0 0 0 0 6.1 0 0 0.9 5.5 19.6 0 0 0 4.1 16.6 4.2 27
437.121687385294 7261.57234347398 893 0 0 2.5 0 0 0 0 0 0 32.4 4.5 0 8.3 0 0 0 10.5 0 0 11.8 4.5 15.5 13.3 1.1 0 0 30.9 0 3.3 7.9 8.2 10.9 0 0 0 3.5 27.7 48.6 0 38.9 10.6 27.4 1.8 22.6 0 0 0 0 0 1.6 0 0 8.6 2.4 7.4 0 0 0 0 0 0 0 10 0 0 0 0 0 0 9.9 8 4.2 3.1 0 0 0 0 0 0 0 0 0 0 2.4 0 0 0.9 28.3 0.7 17.1
471.393915578002 7253.50296444011 500 0 0 7.5 0 0 27.7 0 0 0 0 22.4 1.3 7.8 0 0 0 0 0 0 22.7 3.4 23.9 0 37.4 0 3.9 0 1.2 6.3 0 39.9 0 6.8 0 1.3 0 34.6 2.9 0 8.7 3.3 9.8 6.4 14.1 1.6 35.2 0 0 0 13.5 0 0 0 3.2 7.6 0 0 0 0 0 0 0 0 0 0 0 1.3 0 0 0 0 0 2.8 0 0 1.5 0 1.9 0 0 0 0 38.9 0 0 0 5.5 34.2 5.2 21
499.10088280714 7250.64265947289 934 0 0 0 0 0 0 0 0 0 0 6.5 18.4 34.3 0 0 0 10.7 0 25.6 11.2 7.2 20.4 0 7.8 0 0 0 0 2.7 0 39.7 1.8 0 17.3 37 0 20.2 32.7 4.3 0 14.5 15.7 14.4 8.1 13.4 47.8 0.5 0 0 2.8 0 0 0 0 22.7 0 2.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 0 0 0 0 0 3.6 0 0 0 1.2 4.6 0 0 0 8.4 33.7 0 29.7
423.278156267474 7274.58015416622 911 0 0 0 0 0 5.9 0 0 19.8 13.5 6.8 0 42.4 0 0 0 37.1 0.9 0 13.1 1.9 31.1 0 27.1 0 0 6.1 0 3.6 14 0 0 0 1.3 0 0 0 10.7 0 19.4 0 22.3 12.3 18.2 0 29.5 0 0 0 0 13.1 0 0 0 7.5 0 4.6 14.4 0 0 0 0 0 0 0 0 0 0 0 3.1 0 8.2 6.6 0 0 0 0 0 0 0 0 0 0 0 0 0 1.1 38.3 0 15.2
473.004425378355 7277.46725540479 900 0 0 1.4 0 0 0 0 0 0 4.3 15.6 0 17.3 0 0 0 0 0 13.1 30.1 0 34.8 0 0 0 0 0 2.4 0 0 7.1 5.4 2.3 0 0 8.2 24.7 4.3 5.3 10.5 12.3 20.7 0 40.1 2.7 29 0 0 0 0 17 0 1.5 0 7.8 0 2.3 0 0 0 0 0 0 0 0 0 0 0 0 0 8.3 0 0 0 0 0 0 5.4 0 0 0 0 44.5 0 0 0 7.8 72.3 0 22
496.651372366349 7270.14098961646 1200 0 0 12.5 10.8 1.5 2.8 0 0 0 0 0.9 5.4 12.2 0 0 0 0 0 0.8 14.5 0 18.6 1.5 6 0 0 0 3.5 10 0 4.2 0 0 17.6 11.7 11.5 12.5 19.5 0 0 17.6 17.9 0 15.9 0 24.6 0 6 0 12.5 19.8 0 0 0 9.7 2.6 0 0 0 0 0 0 0 0 0 0 3.5 0 0 10.5 0 4.5 0 0 0 0 0 0 0 0 0 0 0 0 0 2.5 2.5 40.2 14.4 27.6
484.4973034814 7282.72199166884 866 0 0 2.6 0 0 4.4 0 12.7 0 20 3.9 1.4 19.5 1.4 0 3.4 0 16.3 2.7 9.8 0 18.2 0 1.5 0 0 0 0 44.4 6.5 0 0 4.2 8.8 0.8 36.5 23.5 22.6 0 13.9 16.2 16 2.3 0.5 0 8.3 0 2.3 0 0.6 2.8 0 0 0 9.4 0 18.7 0 0 0 0 1.1 0 0 0 0 0 0 0 4.1 4.5 0 0 0 0 0 0 0 0 0 0 0 6.3 1.5 0 0 24.7 6.1 1.5 18.1
405.37844217632 7299.31913049684 700 0 0 4.6 0 0 21.1 0 0 0 6.6 4.5 3.6 43.2 0 0 0 5.6 0 4.9 10.7 26.3 6.7 0 0 0 0 11 0 1 0.2 0 0 0 0.9 29.2 27.4 17.6 13.1 0 0 8.7 35.9 14 0.8 0.8 3.8 0 0 0 0 0 0 0 0 8.7 5 1.9 0 0 0 0.2 0 0 0 0 0 0 0 0 19.1 18.6 0 0 0 0 0 0 0 0 0 0 6.1 0 0 0 0 32.2 24.3 42.9 25.5
429.869039071786 7306.50498242483 811 0 25.1 0 0 4.4 0 0 0 0 15.4 11.7 9.8 54.3 0 0 0 3.2 7.1 8.3 0 6.3 68.4 0 12.6 0 14.3 10.3 0 14.7 1.3 8.2 1.2 3.3 8.1 12.6 1.2 20.2 7.6 8.9 6.3 4.8 44.7 28.2 25.5 0 0 0 0 0 0 5.6 6.3 0 8.2 6.3 12.1 62.5 3.9 0 0 0 0 0 0 3.6 5.4 0 0 0 55.5 0 0 0 0 6.3 8.2 0 0 0 0 0 3.5 0 0 0 0 37.6 6.8 6.2 12.3
449.289176874304 7305.08240321958 900 0 6.6 0 0 0 0 0 0 0 0 24.4 2.1 77.9 0 0 0 0 0 0 10.2 0 36.1 0 0 0 17.5 24.2 0 5.3 0 4.6 0 0 0 0 4.2 15.3 13.3 0 4.6 52.3 20.4 15.5 19.4 0 10.8 0 0 0 0 10.1 0 0 0 8.1 0 13.2 4.1 0 0 0 0 0 0 0 0 6.8 0 0 17.9 5.8 0 0 0 0 0 0 0 0 0 0 0 0 26.1 0 0 0 12.8 0 0
469.561722634586 7310.67682426756 675 0 0 0 0 0 13.4 0 17.7 29.4 0 2.4 0 73.9 0 0 0 2.7 5.3 12.7 0 0 35.1 0 0 0 0 3 0 10.3 0 0 0.8 23.5 0 2.1 0.7 7.7 12.1 3.5 17.5 12.2 9.6 0 21 1.1 4.3 0 0 0 0 0 0 0 0 14.7 0 0 0 0 25.2 0 0 0 0 0 0 1.7 0 0 22.3 5.5 0 0 0 0 0 0 0 0 0 0 1.2 7.8 3.6 0 0 15 28.4 0 16.7
425.38852157369 7332.9123784211 618 0 0 0 0 0 3.5 0 0 40.5 2.4 12.7 0 23.5 0 0 0 9.5 0 8.1 0 0 41.7 0 0 0 0 0 0 25.8 1.8 0 5.1 25.6 0 7.7 28.5 0 37.7 2.6 56.5 33.1 54.8 0 0 0 0 0 0 0 0 0 0 0 0 15.8 7.9 5 0 0 9.1 0 0 0 0 0 0 0 0 0 32.7 59.8 5.1 0 0 0 0 0 0 0 0 0 10.5 19.7 0 0 0 0 53.7 0 16.5
466.441620904228 7283.17743442737 528 0 2 19.3 0 0 0 0 0 0 0 24.4 0 37.5 0 0 0 4.2 0 0 15 0 37.2 0 0 0 0 0 0 0 11.1 2.4 0 10.2 0 0 11.3 16.2 17.4 0 11.9 15.7 16.8 0 26.5 3.5 0 0 0 0 0 0 0 0 0 18.7 0 0 0 0 4 0 1.1 0 0 0 0 0 0 0 0 7.7 0 0 0 0 0 0 0 0 0 0 0 9.2 0 0 0 16.8 34.6 4.3 21.3
496.786056060942 7300.37917010938 490 0 0 14 5 0 0 7 0 0 0 0 0 0 8 10 2 0 4 7 3 0 0 0 0 0 0 8 0 0 0 0 0 17 25 0 0 7 4 25 10 20 5 15 3 3 7 5 0 7 2 2 4 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 16 0 0 0 0 0 0 0 0 0 0 0 2.4 0 0 1.1 0 56 1.1 0
327.897826233941 7261.78545233206 360 0 0 4.8 0.4 11.2 0 0 0 0.2 0 0.3 11.2 57.3 0 0 0 41.5 51.5 0 8.3 0 0 21.4 12.7 0 0.4 12.2 0 0 27.7 0 1.7 9.5 0 0 0 6.4 60.1 0 0.6 30.5 65.7 19.2 7.5 18.3 65.8 0 0 0 0 0 0 0 0 0 42.4 11.4 0 0 0.1 0 3.3 0 0 0 0 0 0 0 12.1 30.8 2.7 0 0 0 0 0 0 0 0 1.2 3.7 0 0.8 0 0 34.5 24 21.2 98.5
304.285963983386 7276.11766895444 320 0 0 0 0 0 0 0 0 3.4 0 11 9 40 0 0 0 15.9 0 7.9 0 0 13.1 0 0 0 0 0 2.6 2.8 6.2 0 0 4.1 0 7.8 0 0 4.6 17.3 4.3 13.8 16.8 16.6 17.2 51.8 0 0 0 0 0 0 0 0 0 0 31.5 0 0 0 0 4.1 0 0 0 0 0 0 0 0 0 16.7 26.6 0 0 0 0 0 8.5 0 0 0 7.9 0 0 0 5.7 11.5 19.7 12.8 5.3
360.952003729764 7339.87149268918 591 0 0 0 0 1.5 44.1 0 0 0 51.2 0 22.3 2.7 0 0.3 0 1.4 0 0 2.2 0 17.9 0 0 0 0 7.7 0 0 0 14 0 27.7 0 9.1 5.3 23.6 26.1 10.1 16.2 19.9 6.4 12.6 11 15.5 0 0 0 0 0 1.5 0 5.3 1.1 14.9 3.5 0 0 0 0 0 1.2 0 0 0 0 0 0 0 32.3 14 0 0 0 0 0 0 0 0 0 0 2.1 6.7 0 0 0 31.9 15.7 3.1 47.5
388.476480312437 7299.19514483112 584 0 0 0 0 0 1 0 0 17.4 1.2 0.4 13.6 16 0.2 0 0 19.8 0.2 10 11.8 3.4 36.4 3.8 0 0 0 11.8 5 2.4 1.4 1 0.2 0.2 2.8 15.2 2 0 35.4 0.8 16.2 10.8 27.2 10.4 5.4 17.4 0 0 0 0 0 0 0.1 0 3.4 19 2.8 14 0 0 0 0 0 0 0 0 0 0 0 0 8.7 61.2 0 0 0 0 0 6.3 32.1 0 0 0 0 0 0 0 0 0 0 8.7 43.8
299.089952871052 7285.28344246952 509 0 0 0 0 0 0 0 4.8 0 0 37.4 0 15.7 0 0 0 12.4 0 5.4 0 15.9 0 0 0 0 2.4 14.8 0 0 12.4 0 4.2 24.3 0 5.4 0 0 0 14.5 11.8 0 47.6 19.8 8.5 21.4 0 0 0 0 0 0 0 10.4 0 9.6 34.2 12.2 0 43.9 0 0 0 0 6.2 0 0 0 0 0 12.1 31.8 0 0 0 0 0 0 0 0 0 0 17.3 0 0 0 0 10.8 41.2 0 85
320.473552020695 7329.88327065962 350 0 0 0 0 20 9.5 19.6 0 0 0 0 29.1 7.4 0 0 0 39 0 69 0 0 0 3.4 0 0 0 0 0 0 0 0 0 34.8 0 0 36.1 0 5.1 2.9 0 37.8 33.2 19.6 15.4 14.1 2.1 0 0 0 0 0 0 25.4 0 8.6 7.9 14.3 0 48.5 0 0 2.1 0 0 0 0 0 0 0 0 21.3 13.4 51.1 0 0 0 0 0 0 0 0 2.3 1.9 0 0 0 31.9 10.5 2.5 0
317.333407271215 7278.17823213867 618 0 0 7.9 1.6 0 0 0 0 0 0 1.6 5.3 37.6 0 0 0 17.6 26.3 2.4 0 0 3.2 0 0 0 0 0 0 2.8 2.9 0 0.8 14.3 0 33.2 0 0 4.6 4.1 0.5 4.6 10.3 0 6.7 16.9 2.6 0 0 0 0 0 0 0 0.6 0 26.7 1.4 0 15.3 0 0 1.7 0 0 0 0 0 0 0 3.5 17.8 0.5 0 0 0 0 0 36.6 0 0 0 1.2 0 0 0 2.7 24.4 34.6 12.8 28.4
328.160387866764 7256.1281546932 650 0 0 0 0 0 0 0 0 0 0 0 0 53.5 0 0 0 23.6 0 0 0 0 18.2 0 0 0 0 0 20.1 9.3 0 0 0 5.4 0 6.8 4.8 0 65.2 6.1 0 0 7.6 0 0 101 10.1 0 0 0 0 0 0 0 0 6.2 32.7 0.3 0 0 0 0 0 0.3 0 0.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20.2 30.3 0 74.4
346.06217855074 7313.59173727817 702 0 0 0 2.4 0 4.9 0 0 3.5 0 0 2.6 12.9 0 0 0 9.6 0 1.5 0 0 19.1 0.8 0 0 0 0 2 0 0 0 7.8 62.1 0 5 7.1 0 4.1 0 7.9 45.7 20 11.1 6.1 4.4 27.1 0 0 0 0 0 0 0 3.1 18.1 3.1 23.2 0 0 0 0 6.2 0 0 0 0 0 0 0 4.7 18.8 24.6 0 0 0 0 0 8.9 0 0 0 7.3 0 0 0 0 27.4 15.3 1.1 52.4
371.760080895492 7278.75232576919 730 0 17.2 0 0 8.4 24.1 12.8 0 14.5 0 0 3.6 117.1 0 0 0 17.5 0 5.8 0 0 14.3 0 8.9 0 0 7.8 0 0 0 0 2.4 3.3 0 18.3 3.2 17 6.6 8.4 5.2 9 7.7 17.3 0 15.3 5.3 0 0 0 0 0 0 4.9 18.4 21.8 26.8 9.5 8.2 0 0 0 0 0 0 0 0 0 0 0 0 7.3 8.1 0 0 0 0 0 6.1 0 0 0 0 0 0 0 5.6 14.6 20.3 0 41.7
378.506680056159 7247.3157155855 890 0 1.4 0 9.7 0 7.6 0 0 0 3.7 0 7.6 25.5 0 0 0 13 57.2 3.3 1.1 11.1 15.4 0 0 0 0 43.3 0 17.6 2.8 2.3 0 0 16.7 3.4 9.7 1.5 4.6 5.8 10.2 58.9 21.2 12.1 11.8 6.3 19.3 0 0 0 0 0 0 0 3.2 10.9 4 8.8 2.3 25.4 16.1 0 0 0.6 0 0 0 0 0 0 0 2 19.3 0 0 0 0 0 0 5.6 0 0 0 1.5 0 0 1.3 68.5 57.6 0 36.5
361.036372990931 7339.56222359219 616 0 0 0 0 0.4 36.9 0 0 7.7 36.6 0 14.2 1.9 0 0 0 1.6 0 0.8 2.3 2 17.5 0 0 0 0 0.2 0 5.5 0 3 0 23.5 0 8.9 35.3 21.1 4.4 4 17.3 11.5 29 11.6 9 2.4 19 0 0 0 6.5 0 0 0 2.5 15.3 2.5 6.7 0 0 0.8 0 3.4 0 0 0 0 0.8 0 0 22.4 16.1 15.8 0 0 0 0 0 3.7 0 0 0 3.3 3.3 0 0 0 19 21.2 4.1 62.6
351.12132015086 7246.89142571778 741 0 4 0 16.2 0 0 0 0 0 0 0 0 40.4 0 0 0 19.7 0 1 2.9 0 2.9 0 8.7 0 0 0 0 40.3 21 0 0 0 0 13.9 0 0 53.2 0 60.5 22.1 38.5 14.3 0 0 23.1 0 0 0 0 0 0 0 3 8.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 89 68 0 16.3
335.186554442916 7334.79066899386 582 0 0 0 0 0 0 0 20 0 0 0 0 26.1 0 0 0 0 24 0 32 5 15 0 0 0 0 0 0 0 0 0 0 24 0 35 5 0 9 0 0 52 0 0.8 33 0 0 0 0 0 0 0 0 5 0 27.8 0 0 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 30 0 63
303.866970868156 7307.53020030259 515 0 0 1.2 0.3 0 0 0 0 0.8 0 0.4 27.1 56 0 0 0 13.7 0 1 0 0 14.9 0 39.3 0 0 0 2.6 0 0 0 0 29.2 0 0 9.8 0 0 0 15.9 13.6 37.8 34.4 4.2 38 3.6 1.8 0 0 0 0 0 0 15.8 8.6 4.9 0 1.6 16.3 0 0 1.4 0 0 0 0 0 0 0 61.4 0 18.1 11.5 0 0 0 0 0 1.3 0 0 0 0 0 0 0 25 18.8 0 23.4
342.867237356373 7296.94261970421 650 0 0 0 0 0.6 0 0 0 0 0 0 0 52.4 0 0 0 36.6 0 40.8 0 0 0.6 0 12.4 16 5.4 0.8 0 0 0 0 0 59.9 0 24.6 41.4 0 0 0.6 0 0 24.3 15.6 12.5 0 11.2 0 0 0 0 0 0 0.8 11.4 0.6 0.8 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.3 0 0 0 0.6 0 0 0 0.2 34.5 21.2 0 54.1
332.574582853825 7309.7167534222 638 0 0 0 0 0 0 0 0 10.1 0 0 0 23.6 10.3 0 0 15.1 0 0 0 0 5.7 0 0 0 0 10.1 0 1.2 0 4.7 0 100.2 0 0 38.4 8.4 0 5.2 0 21.1 39.8 31.2 5.1 12.3 8.6 0 0 0 0 0 0 5.5 29.5 10.1 2.3 0 0 44.7 0 0 5.7 0 0 0 0 0 0 0 13.3 18.7 2.1 0 0 0 0 0 2.1 0 0 7.2 0 0 0 0 0 61.7 22.3 0 45.7
373.999670871841 7289.78112711319 819 0 0 10.2 0 0 8.7 0 0 0 0 0 11 72.3 0 0 0 6.4 4.1 8.2 6.7 0 44.9 0 2.6 0 0 0 0 0 0 0 9.7 0 20.3 27.4 0 10.7 13.8 7.2 19 18.4 23.8 23.9 0 40 22.7 0 0 0 0 0 0 0 0 13.9 17.4 5.4 0 0 0 0 0 0 0 0 0 0 0 4.2 17.5 0 0 0 0 0 0 0 26.7 0 0 0 4.2 2.2 0 0 9.3 22.4 14.9 1.2 50.7
393.616112001538 7290.0104191226 950 0 0 0 0 0 4.2 1.7 0 0 0 0 7.6 95.5 0 0 0 3.8 1.2 0 29.1 10.8 23.5 5.8 7.7 8.5 0 10.7 0 0 1.5 3.7 0 3.8 7.4 41.7 26.6 0 22.5 0 17.9 15 35.8 18.7 14.3 6.2 5.9 0 0 0 0 0 0 0 36 11.8 17.1 1.4 0 0 0 0 0 0 0 0 0 0 0 0 6.2 11.8 2.1 0 0 0 0 0 12.8 0 0 0 0 5.8 0 0 0 27.7 7.6 7.2 55.4
378.337036783789 7299.11100774857 700 0 0 0 0 0 14.8 3.4 0 2.1 6.4 0 12.2 13.5 0 0 0 29.3 6.1 1.7 20.3 10.3 28 13.3 0 0 0 14.3 3.9 0.7 0.2 5.8 1 6.8 0.5 34.4 6.4 1.8 59.8 3.6 14 12.7 12.6 23 7 17.8 18.9 0 0 0 0 0 0 0 0 13.5 2.2 2.3 0 0 0 1 0 0 0 0 0 0 0 0 30.7 22.7 1.8 0 0 0 0 0 40.5 0 0 0 4.7 0 0 0 0.3 28.5 9.5 72.3 29.3
357.600624591022 7319.07301642399 668 0 0 0 20.2 3.1 0 7.5 0 0 16.1 0.2 0 10.2 0 0 0 0 0 0 0 0 36.3 0 0 0 0 0 0 43.2 0 0 0 85.8 0 0 25.8 3.8 0 7.8 32.8 19.7 0 3.2 15.6 4.1 30.6 2.1 0 0.2 0 0 0 0 0 0 0 0 0 0 0 0 10.5 0 0 0 0 0 0 0 0.1 25.8 22.7 0 0 0 0 0 7.1 2.1 0 0 0 0 0 0 0 43.1 0 0 37.3
371.439013841396 7313.84527898228 800 0 0 0 0 0 8.8 5.4 0 0 13.3 34.2 0 24.7 0 0 0 0 0 0 7.4 0 25 0 0 0 5.6 0 0 25.9 0 0 18 0 13.5 0 45.3 6.3 8 4.9 0 29.2 43 21.5 0 0 0 0 0 0 0 0 0 0 0 22.4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 17 12.9 0 0 0 0 0 0 33.7 0 0 0 0 0 0 0 0 9.3 38.5 0 51
390.712305410257 7312.93324224185 420 0 20 0 0 0 19 40 0 0 0 54.9 0 0 0 0 0 30 0 0 33.5 0 0 0 0 0 0 0 0 0 0 0 37.8 0 80 0 17.1 0 24.7 0 37.7 0 0 12.5 28.9 0 13.1 0 0 0 0 0 0 0 0 21.5 0 15.8 0 0 16.3 0 0 0 0 0 0 0 0 0 15.1 0 0 0 0 0 0 0 56.3 0 0 0 0 0 0 0 0 NA NA NA 83.9
341.467977022053 7271.05254819827 540 0 0 0 4 1 1.2 0 0 0 0 1 9 86 0 0 0 43 5 34.2 0.8 0.2 6 0 0.6 0 0 0.2 0 11 3 0.1 0.1 16.4 0 0 0.4 19.2 8.2 3 11.6 22.6 32.8 13.6 3 9 41 0 0 0 2.6 0 0 0 5.6 23.8 40 30 0 0 0.2 0 2.8 0 0 0 0 0 0 0 0.2 45 0 0 0 0 0 0 0 0 0 0 0.6 0 0 0 1.6 19 16 0.4 51
336.779262879604 7239.61711570613 380 0 7.6 0 1.4 13.9 0 0 0 2.8 0 0.1 2 44.3 0 0 0 16 16.1 2 1.3 0 17.9 0.1 12.3 0 3.2 7.2 0 9.1 14.3 14 0.1 0 0 6.8 18.2 0.7 24.2 0 6.1 16.3 49.6 24.8 2.8 35.4 48.6 0 0 0 0 0 0 0 0 0 9.1 9.7 0.1 6.4 0 0 0 0 0 0 0 0 0 0 28 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 59 42 0 85
323.176309349701 7250.52631410518 NA 0 4.9 0 3.4 0 NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA NA
222.281890183136 7324.60392852495 270 0 0 0 0 0 0 0 0 0 0 0 0 37 13 0 0 0 0 0 0 0 0 26 1 10 2 0 0 11 22 35.4 0 13 0 17 0 0 0 5 10 59 33.4 20 13.3 0 0 0 0 0 0 0 0 0 29.5 2.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 29 21.3 0
