"Station.ID","Date","A","UTMX","UTMY","WS","TEMP","HMIX","PREC","EMI","PM10"
8,"30/11/05",345.2,444.29,5062.64,0.98,275.1,685.04,0,15.57,44
9,"30/11/05",331,376.96,4993.48,0.6,275.01,824.15,0,23.87,66
10,"30/11/05",280.4,416.65,4985.65,0.86,275.42,599.79,0,7.21,51
11,"30/11/05",238.8,399.22,4967.87,0.57,275.37,632.24,0,15.24,79
12,"30/11/05",118.3,456.49,4998.42,0.84,276.31,363.48,0,29.47,NA
13,"30/11/05",124.7,483.36,5028.7,0.77,275.63,370.03,1.02,9.11,68
14,"30/11/05",551.6,383.63,4915.52,1.13,274.17,395.81,2.81,28.51,NA
15,"30/11/05",271.7,436.69,5046.69,0.78,275.19,560.74,0,22.09,60
16,"30/11/05",337,386.95,5003.68,0.63,275.57,840.74,0,11.27,56
17,"30/11/05",154,470.41,5031.91,0.95,275.63,304.22,0,42.11,48
18,"30/11/05",201.7,483.16,4956.77,0.5,274.73,344.07,1.12,14.43,47
19,"30/11/05",374.9,368.18,4971.65,0.58,275.28,718.28,0,26.81,50
20,"30/11/05",243.6,393.64,4986.79,0.59,275.84,761.02,0,226.52,54
21,"30/11/05",243.6,396.04,4992.42,0.59,276.49,839.09,0,209.53,70
22,"30/11/05",118.5,489,4971.8,0.51,275.13,367.12,2.05,32.21,37
23,"30/11/05",131,454.26,5019.81,0.69,275.87,321.74,0,29.19,76
24,"30/11/05",201.4,466.4,5086.6,0.78,276.47,412.01,0,22.06,17
1,"01/12/05",95.2,469.45,4972.85,0.73,274.66,382.33,0,36.93,74
2,"01/12/05",164.1,423.48,4950.69,0.6,276.34,513.72,0,20.83,34
3,"01/12/05",242.9,490.71,4948.86,0.46,274.77,436.13,0,8.21,63
4,"01/12/05",149.9,437.36,4973.34,0.88,275.86,485.84,0,30.49,88
5,"01/12/05",405,426.44,5045.66,0.82,275.21,690.51,0,34.15,35
6,"01/12/05",257.5,394.6,5001.18,0.86,274.93,793.01,0,45.31,35
7,"01/12/05",313.2,457.96,5061.46,1.09,274.61,738.6,0,22.09,42
8,"01/12/05",345.2,444.29,5062.64,0.97,274.97,758.89,0,15.14,38
9,"01/12/05",331,376.96,4993.48,0.8,273.85,727.43,0,23.07,44
10,"01/12/05",280.4,416.65,4985.65,0.67,275.01,601.21,0,7.19,46
11,"01/12/05",238.8,399.22,4967.87,0.37,274.6,571.5,0,14.51,82
12,"01/12/05",118.3,456.49,4998.42,0.69,274.96,397.92,0,28.41,32
13,"01/12/05",124.7,483.36,5028.7,1.03,273.97,380.36,0,8.8,64
14,"01/12/05",551.6,383.63,4915.52,1.04,273.88,529.04,0,27.35,NA
15,"01/12/05",271.7,436.69,5046.69,0.9,274.39,669.86,0,21.05,46
16,"01/12/05",337,386.95,5003.68,0.64,274.62,798.42,0,11.01,60
17,"01/12/05",154,470.41,5031.91,1.24,274.27,309.22,0,39.66,NA
18,"01/12/05",201.7,483.16,4956.77,0.56,274.75,420.08,0,13.71,78
19,"01/12/05",374.9,368.18,4971.65,0.76,275.66,711.05,0,25.71,48
20,"01/12/05",243.6,393.64,4986.79,0.51,275.51,701.81,0,213.85,67
21,"01/12/05",243.6,396.04,4992.42,0.54,275.83,760.44,0,197.87,84
22,"01/12/05",118.5,489,4971.8,0.42,274.6,412.07,0,30.96,50
23,"01/12/05",131,454.26,5019.81,0.74,273.28,287.32,0,27.28,86
24,"01/12/05",201.4,466.4,5086.6,1.12,275.61,413.87,0,21,20
1,"02/12/05",95.2,469.45,4972.85,0.63,274.65,206.88,9.08,38.62,73
2,"02/12/05",164.1,423.48,4950.69,0.64,275.07,316.51,4.71,21.99,50
3,"02/12/05",242.9,490.71,4948.86,0.41,273.94,158.6,30.53,8.55,44
4,"02/12/05",149.9,437.36,4973.34,0.76,274.88,254.4,5.05,32.42,50
5,"02/12/05",405,426.44,5045.66,0.47,274.78,393.15,0,36.33,45
6,"02/12/05",257.5,394.6,5001.18,0.53,274.74,418.7,3.06,47.27,79
7,"02/12/05",313.2,457.96,5061.46,0.8,274.65,423.36,12.3,23.26,38
8,"02/12/05",345.2,444.29,5062.64,0.79,274.3,369.56,3.8,15.88,37
9,"02/12/05",331,376.96,4993.48,0.54,273.85,296.11,1.94,23.97,73
10,"02/12/05",280.4,416.65,4985.65,0.53,274.3,256.82,5.28,7.46,68
11,"02/12/05",238.8,399.22,4967.87,0.44,274.52,328.17,4.42,15.25,89
12,"02/12/05",118.3,456.49,4998.42,0.8,274.42,230.2,6.55,30.02,42
13,"02/12/05",124.7,483.36,5028.7,0.87,274.34,246.54,3.53,9.15,63
14,"02/12/05",551.6,383.63,4915.52,0.41,273.81,191.78,23.25,28.77,29
15,"02/12/05",271.7,436.69,5046.69,0.64,274.57,407.37,8.18,22.27,49
16,"02/12/05",337,386.95,5003.68,0.44,274.54,372.76,3.29,11.39,58
17,"02/12/05",154,470.41,5031.91,1.07,274.21,149.3,8.02,41.97,NA
18,"02/12/05",201.7,483.16,4956.77,0.49,274.38,215.79,16.55,14.44,45
19,"02/12/05",374.9,368.18,4971.65,0.72,274.88,352.54,4.55,27.13,64
20,"02/12/05",243.6,393.64,4986.79,0.34,274.69,329.17,4.32,226.58,75
21,"02/12/05",243.6,396.04,4992.42,0.33,275.09,399.58,4.08,210.83,102
22,"02/12/05",118.5,489,4971.8,0.4,274.6,235.41,8.91,32.37,40
23,"02/12/05",131,454.26,5019.81,0.94,273.71,124.98,8.78,29.01,74
24,"02/12/05",201.4,466.4,5086.6,1.59,275.76,292.01,8.91,22.19,29
1,"03/12/05",95.2,469.45,4972.85,1.09,274.42,344.57,25.31,23.99,34
2,"03/12/05",164.1,423.48,4950.69,0.75,275.43,405.69,10.78,17.68,30
3,"03/12/05",242.9,490.71,4948.86,0.39,274.5,361.85,21.78,6.34,30
4,"03/12/05",149.9,437.36,4973.34,0.93,274.8,395.52,10.04,25.85,38
5,"03/12/05",405,426.44,5045.66,0.7,275.86,556.34,16.59,28.99,35
6,"03/12/05",257.5,394.6,5001.18,0.68,274.18,417.14,5.89,30.7,38
7,"03/12/05",313.2,457.96,5061.46,0.88,274.97,455.71,22.53,15.95,24
8,"03/12/05",345.2,444.29,5062.64,0.75,274.95,480.38,16.77,11.6,27
9,"03/12/05",331,376.96,4993.48,0.71,273.99,509.91,3.02,15.2,52
10,"03/12/05",280.4,416.65,4985.65,0.9,274.53,413.89,4.76,6.17,29
11,"03/12/05",238.8,399.22,4967.87,0.52,274.01,375.19,1.99,12.96,43
12,"03/12/05",118.3,456.49,4998.42,1,274.25,324.32,27.36,24.07,13
13,"03/12/05",124.7,483.36,5028.7,1.43,274.12,255.85,13.1,5.93,NA
14,"03/12/05",551.6,383.63,4915.52,0.82,274.84,375.94,16.05,22.55,17
15,"03/12/05",271.7,436.69,5046.69,0.7,274.74,446.4,14.28,17.64,33
16,"03/12/05",337,386.95,5003.68,0.54,274.41,463.58,4.74,6.78,24
17,"03/12/05",154,470.41,5031.91,1.57,273.75,205.81,30.28,32.4,NA
18,"03/12/05",201.7,483.16,4956.77,0.64,274.53,357.69,20.79,10.97,69
19,"03/12/05",374.9,368.18,4971.65,0.5,273.89,478.89,4.82,22.45,40
20,"03/12/05",243.6,393.64,4986.79,0.6,274.66,465.23,2.76,165.05,35
21,"03/12/05",243.6,396.04,4992.42,0.6,274.81,488.49,4.52,165.2,62
22,"03/12/05",118.5,489,4971.8,0.86,274.55,359.6,14.85,20.38,17
23,"03/12/05",131,454.26,5019.81,1.14,273.67,209.13,22.3,22.72,30
24,"03/12/05",201.4,466.4,5086.6,1.39,275.99,297.73,30.49,14.98,16
1,"04/12/05",95.2,469.45,4972.85,0.65,273.43,328.44,0,20.77,56
2,"04/12/05",164.1,423.48,4950.69,0.88,275.46,338.48,0,14.75,52
3,"04/12/05",242.9,490.71,4948.86,0.57,273.18,256.81,2.8,5.43,43
4,"04/12/05",149.9,437.36,4973.34,0.85,274.21,347.78,2.54,22.25,55
5,"04/12/05",405,426.44,5045.66,0.67,275.89,540.06,2.51,24.06,14
6,"04/12/05",257.5,394.6,5001.18,0.69,274.35,450.09,0,23.44,50
7,"04/12/05",313.2,457.96,5061.46,0.8,275.45,566.15,1.54,13.28,35
8,"04/12/05",345.2,444.29,5062.64,0.89,275.66,522.59,1.27,9.16,37
9,"04/12/05",331,376.96,4993.48,0.54,273.53,486.4,0,12.32,48
10,"04/12/05",280.4,416.65,4985.65,0.6,274.34,393.33,0,5.61,46
11,"04/12/05",238.8,399.22,4967.87,0.39,273.74,341.59,0,11.62,69
12,"04/12/05",118.3,456.49,4998.42,0.48,272.74,296.21,1.03,20.21,29
13,"04/12/05",124.7,483.36,5028.7,0.62,272.91,220.35,1.31,4.76,NA
14,"04/12/05",551.6,383.63,4915.52,0.98,275.76,484.84,0,17.69,22
15,"04/12/05",271.7,436.69,5046.69,0.65,274.8,483.94,0,13.89,49
16,"04/12/05",337,386.95,5003.68,0.71,274.51,468.22,0,5.19,24
17,"04/12/05",154,470.41,5031.91,0.74,272.75,186.77,5.79,24.94,NA
18,"04/12/05",201.7,483.16,4956.77,0.69,272.89,268.87,0,8.62,83
19,"04/12/05",374.9,368.18,4971.65,0.55,274.47,487.82,0,19.09,33
20,"04/12/05",243.6,393.64,4986.79,0.51,274.88,454.45,0,128.45,38
21,"04/12/05",243.6,396.04,4992.42,0.57,275.3,497.7,0,135.73,66
22,"04/12/05",118.5,489,4971.8,0.62,272.67,300.52,0,16.74,29
23,"04/12/05",131,454.26,5019.81,0.64,272.35,178.74,0,19.03,47
24,"04/12/05",201.4,466.4,5086.6,0.71,276.63,306.68,6.88,12.6,18
1,"05/12/05",95.2,469.45,4972.85,1.03,275.74,366.51,0,35.64,96
2,"05/12/05",164.1,423.48,4950.69,0.74,276.65,431.16,0,19.96,62
3,"05/12/05",242.9,490.71,4948.86,0.46,275.72,403.8,2.71,7.93,61
4,"05/12/05",149.9,437.36,4973.34,1.42,276.39,403.26,15.96,28.94,88
5,"05/12/05",405,426.44,5045.66,0.56,276.61,571.19,0,32.49,46
6,"05/12/05",257.5,394.6,5001.18,0.87,277.31,640.46,0,43.7,69
7,"05/12/05",313.2,457.96,5061.46,0.56,276.95,289.21,0,21.2,34
8,"05/12/05",345.2,444.29,5062.64,0.63,276.15,351.9,0,14.57,31
9,"05/12/05",331,376.96,4993.48,0.49,275.73,649.98,0,22.32,50
10,"05/12/05",280.4,416.65,4985.65,0.88,276.11,424.83,0,6.98,59
11,"05/12/05",238.8,399.22,4967.87,0.56,276.37,460.92,0,13.92,78
12,"05/12/05",118.3,456.49,4998.42,0.68,275.43,326.97,0,27.18,55
13,"05/12/05",124.7,483.36,5028.7,0.73,274.81,174.67,2.24,8.53,NA
14,"05/12/05",551.6,383.63,4915.52,0.69,274.82,441.93,0,26.27,25
15,"05/12/05",271.7,436.69,5046.69,0.48,276.43,494.19,0,20.12,44
16,"05/12/05",337,386.95,5003.68,0.62,276.81,663.11,0,10.72,43
17,"05/12/05",154,470.41,5031.91,0.89,274.54,94.56,2.26,37.89,NA
18,"05/12/05",201.7,483.16,4956.77,0.66,275.74,378.78,4.35,13.15,78
19,"05/12/05",374.9,368.18,4971.65,0.6,276.48,603.65,0,24.54,43
20,"05/12/05",243.6,393.64,4986.79,0.55,276.85,573.4,0,203.97,61
21,"05/12/05",243.6,396.04,4992.42,0.64,277.66,643.01,0,187.81,81
22,"05/12/05",118.5,489,4971.8,0.76,275.86,387.62,9.8,29.88,46
23,"05/12/05",131,454.26,5019.81,0.53,274.6,89.06,0,25.97,78
24,"05/12/05",201.4,466.4,5086.6,1.1,278.1,290.38,4.65,20.08,14
1,"06/12/05",95.2,469.45,4972.85,1.07,275.3,322.47,0,35.58,106
2,"06/12/05",164.1,423.48,4950.69,0.68,277.68,493.42,0,19.87,40
3,"06/12/05",242.9,490.71,4948.86,0.32,276.85,534.86,2.58,7.92,50
4,"06/12/05",149.9,437.36,4973.34,1.41,276.97,384.88,0,29.04,84
5,"06/12/05",405,426.44,5045.66,1.13,276.84,550.06,0,32.32,42
6,"06/12/05",257.5,394.6,5001.18,0.91,276.39,652.77,0,43.74,89
7,"06/12/05",313.2,457.96,5061.46,2.06,276.05,631.31,0,21.12,NA
8,"06/12/05",345.2,444.29,5062.64,1.48,276.42,585.25,0,14.51,30
9,"06/12/05",331,376.96,4993.48,1.27,276.61,831.87,0,22.43,47
10,"06/12/05",280.4,416.65,4985.65,1.09,276.33,593.16,0,6.96,45
11,"06/12/05",238.8,399.22,4967.87,0.47,275.53,478.2,0,13.96,60
12,"06/12/05",118.3,456.49,4998.42,0.95,274.58,261.22,0,27.05,53
13,"06/12/05",124.7,483.36,5028.7,1.13,274.93,189.37,0,8.5,61
14,"06/12/05",551.6,383.63,4915.52,1.21,275.09,461.62,0,26.16,9
15,"06/12/05",271.7,436.69,5046.69,1.27,275.46,365.65,0,20.03,40
16,"06/12/05",337,386.95,5003.68,0.82,276.27,713.08,0,10.69,48
17,"06/12/05",154,470.41,5031.91,1.37,274.66,167.94,0,37.77,NA
18,"06/12/05",201.7,483.16,4956.77,0.39,275.95,368.32,4.24,13.1,61
19,"06/12/05",374.9,368.18,4971.65,0.56,276.98,654.47,0,24.51,56
20,"06/12/05",243.6,393.64,4986.79,0.71,276.98,671.86,0,202.99,76
21,"06/12/05",243.6,396.04,4992.42,0.61,277.49,743.72,0,186.76,109
22,"06/12/05",118.5,489,4971.8,0.38,275.71,342.16,8.29,29.87,40
23,"06/12/05",131,454.26,5019.81,0.91,273.66,158.53,0,25.87,54
24,"06/12/05",201.4,466.4,5086.6,1.9,277.73,418.18,0,19.98,13
1,"07/12/05",95.2,469.45,4972.85,1.25,274,302.9,0,36.53,109
2,"07/12/05",164.1,423.48,4950.69,1.01,277.32,429.74,0,20.56,39
3,"07/12/05",242.9,490.71,4948.86,0.55,275.74,462.32,0,8.11,76
4,"07/12/05",149.9,437.36,4973.34,1.51,276.71,396.15,0,30.15,75
5,"07/12/05",405,426.44,5045.66,1.08,276.72,860.82,0,33.64,49
6,"07/12/05",257.5,394.6,5001.18,0.99,276.25,916.55,0,44.84,76
7,"07/12/05",313.2,457.96,5061.46,1.82,275.53,815.2,0,21.82,NA
8,"07/12/05",345.2,444.29,5062.64,1.46,276.26,873.95,0,14.96,26
9,"07/12/05",331,376.96,4993.48,1.19,276.9,902.05,0,22.85,41
10,"07/12/05",280.4,416.65,4985.65,0.92,276.08,695.6,0,7.13,34
11,"07/12/05",238.8,399.22,4967.87,0.53,274.98,467.13,0,14.34,92
12,"07/12/05",118.3,456.49,4998.42,0.94,273.86,256.53,0,28.03,34
13,"07/12/05",124.7,483.36,5028.7,1.1,273.64,194.06,0,8.72,68
14,"07/12/05",551.6,383.63,4915.52,1.51,275.03,548.09,0,27.02,12
15,"07/12/05",271.7,436.69,5046.69,1.2,275.55,731.26,0,20.76,32
16,"07/12/05",337,386.95,5003.68,0.79,276.13,933.56,0,10.93,27
17,"07/12/05",154,470.41,5031.91,1.35,274.06,185.96,0,39.11,NA
18,"07/12/05",201.7,483.16,4956.77,0.63,274.56,328.03,0,13.54,79
19,"07/12/05",374.9,368.18,4971.65,0.64,277.3,845.03,0,25.4,57
20,"07/12/05",243.6,393.64,4986.79,0.66,276.88,830.53,0,210.87,64
21,"07/12/05",243.6,396.04,4992.42,0.7,277.45,991.65,0,194.83,68
22,"07/12/05",118.5,489,4971.8,0.47,274.54,317.6,0,30.63,NA
23,"07/12/05",131,454.26,5019.81,0.78,273.25,179.12,0,26.88,77
24,"07/12/05",201.4,466.4,5086.6,1.28,276.6,413.75,0,20.71,13
1,"08/12/05",95.2,469.45,4972.85,1.07,272.61,116.67,1.69,36.93,80
2,"08/12/05",164.1,423.48,4950.69,0.89,274.88,184.25,0,20.83,35
3,"08/12/05",242.9,490.71,4948.86,0.49,273.17,194.94,4.21,8.21,44
4,"08/12/05",149.9,437.36,4973.34,1.29,274.4,131.75,0,30.49,61
5,"08/12/05",405,426.44,5045.66,0.71,274.63,455.95,0,34.15,39
6,"08/12/05",257.5,394.6,5001.18,0.79,273.9,234.76,0,45.31,50
7,"08/12/05",313.2,457.96,5061.46,1.01,274.11,332.73,0,22.09,NA
8,"08/12/05",345.2,444.29,5062.64,0.89,274.42,390.59,0,15.14,30
9,"08/12/05",331,376.96,4993.48,0.54,273.64,249.43,0,23.07,45
10,"08/12/05",280.4,416.65,4985.65,0.79,273.92,150.02,0,7.19,28
11,"08/12/05",238.8,399.22,4967.87,0.34,273.36,151.44,0,14.51,59
12,"08/12/05",118.3,456.49,4998.42,0.9,273.56,115.59,0,28.41,39
13,"08/12/05",124.7,483.36,5028.7,0.94,273.46,104.71,0,8.8,82
14,"08/12/05",551.6,383.63,4915.52,0.77,273.2,211.26,0,27.35,20
15,"08/12/05",271.7,436.69,5046.69,0.78,273.73,362.9,0,21.05,43
16,"08/12/05",337,386.95,5003.68,0.53,273.81,252.84,0,11.01,26
17,"08/12/05",154,470.41,5031.91,1.16,273.86,103.15,0,39.66,NA
18,"08/12/05",201.7,483.16,4956.77,0.56,272.7,155.75,3.57,13.71,96
19,"08/12/05",374.9,368.18,4971.65,0.49,274.8,269.56,0,25.71,37
20,"08/12/05",243.6,393.64,4986.79,0.38,274.39,202.69,0,213.85,43
21,"08/12/05",243.6,396.04,4992.42,0.48,274.77,256.67,0,197.87,105
22,"08/12/05",118.5,489,4971.8,0.46,272.77,151.76,3.15,30.96,NA
23,"08/12/05",131,454.26,5019.81,0.8,272.55,110.85,0,27.28,49
24,"08/12/05",201.4,466.4,5086.6,1.17,275.61,301.87,0,21,8
1,"09/12/05",95.2,469.45,4972.85,1.36,275.37,218.62,0,38.62,59
2,"09/12/05",164.1,423.48,4950.69,1.01,275.22,195.92,0,21.99,45
3,"09/12/05",242.9,490.71,4948.86,0.71,273.93,131.85,0,8.55,47
4,"09/12/05",149.9,437.36,4973.34,2.16,275.61,352.72,0,32.42,69
5,"09/12/05",405,426.44,5045.66,0.71,275.21,653.22,0,36.33,34
6,"09/12/05",257.5,394.6,5001.18,0.89,274.6,737.99,0,47.27,62
7,"09/12/05",313.2,457.96,5061.46,1.33,274.57,712.54,0,23.26,50
8,"09/12/05",345.2,444.29,5062.64,1.16,275.26,696.09,0,15.88,39
9,"09/12/05",331,376.96,4993.48,0.69,273.19,701.4,0,23.97,59
10,"09/12/05",280.4,416.65,4985.65,1.24,274.8,538.2,0,7.46,36
11,"09/12/05",238.8,399.22,4967.87,0.74,273.56,439.99,0,15.25,101
12,"09/12/05",118.3,456.49,4998.42,2.06,275.83,265.02,0,30.02,39
13,"09/12/05",124.7,483.36,5028.7,1.8,276.09,285.09,0,9.15,51
14,"09/12/05",551.6,383.63,4915.52,1.06,272.83,389.06,0,28.77,19
15,"09/12/05",271.7,436.69,5046.69,1,274.53,587.83,0,22.27,34
16,"09/12/05",337,386.95,5003.68,0.72,274.24,751.43,0,11.39,30
17,"09/12/05",154,470.41,5031.91,1.95,275.57,225.38,0,41.97,NA
18,"09/12/05",201.7,483.16,4956.77,1.17,274.65,143.09,0,14.44,73
19,"09/12/05",374.9,368.18,4971.65,0.97,274.94,697.18,0,27.13,47
20,"09/12/05",243.6,393.64,4986.79,0.72,274.88,633.14,0,226.58,79
21,"09/12/05",243.6,396.04,4992.42,0.6,275.52,783.31,0,210.83,101
22,"09/12/05",118.5,489,4971.8,1.31,275,156.01,2.59,32.37,NA
23,"09/12/05",131,454.26,5019.81,1.18,274.46,197.26,0,29.01,50
24,"09/12/05",201.4,466.4,5086.6,0.97,275.66,356.6,0,22.19,9
1,"10/12/05",95.2,469.45,4972.85,1.96,274.9,430.42,0,23.99,44
2,"10/12/05",164.1,423.48,4950.69,0.86,274.98,458.35,0,17.68,39
3,"10/12/05",242.9,490.71,4948.86,1.08,273.49,385.56,0,6.34,41
4,"10/12/05",149.9,437.36,4973.34,2,275.36,502.03,0,25.85,51
5,"10/12/05",405,426.44,5045.66,0.64,274.41,651.93,0,28.99,37
6,"10/12/05",257.5,394.6,5001.18,0.96,274.73,856.22,0,30.7,45
7,"10/12/05",313.2,457.96,5061.46,1.28,273.54,729.7,0,15.95,39
8,"10/12/05",345.2,444.29,5062.64,1.05,274.46,683.88,0,11.6,34
9,"10/12/05",331,376.96,4993.48,0.84,273.02,747.35,0,15.2,29
10,"10/12/05",280.4,416.65,4985.65,0.97,274.57,686.26,0,6.17,32
11,"10/12/05",238.8,399.22,4967.87,0.57,273.75,637.29,0,12.96,74
12,"10/12/05",118.3,456.49,4998.42,1.98,275.21,389.14,0,24.07,32
13,"10/12/05",124.7,483.36,5028.7,1.61,275.35,531.86,0,5.93,43
14,"10/12/05",551.6,383.63,4915.52,1.22,272.3,468.8,0,22.55,20
15,"10/12/05",271.7,436.69,5046.69,0.78,274.01,697.09,0,17.64,40
16,"10/12/05",337,386.95,5003.68,0.85,274.21,815.89,0,6.78,26
17,"10/12/05",154,470.41,5031.91,1.77,274.78,377.21,0,32.4,NA
18,"10/12/05",201.7,483.16,4956.77,1.29,273.25,398.4,0,10.97,48
19,"10/12/05",374.9,368.18,4971.65,1.28,275.31,802.08,0,22.45,34
20,"10/12/05",243.6,393.64,4986.79,0.54,274.85,756.9,0,165.05,46
21,"10/12/05",243.6,396.04,4992.42,0.57,275.46,834.03,0,165.2,71
22,"10/12/05",118.5,489,4971.8,1.78,274.15,423.29,0,20.38,NA
23,"10/12/05",131,454.26,5019.81,1.02,273.69,361.8,0,22.72,40
24,"10/12/05",201.4,466.4,5086.6,1.95,275.31,444.83,0,14.98,7
1,"11/12/05",95.2,469.45,4972.85,2,274.51,442.43,0,20.77,55
2,"11/12/05",164.1,423.48,4950.69,1,274.93,493.35,0,14.75,45
3,"11/12/05",242.9,490.71,4948.86,2.23,273.29,454.57,0,5.43,36
4,"11/12/05",149.9,437.36,4973.34,2.03,275.15,502.96,0,22.25,52
5,"11/12/05",405,426.44,5045.66,0.97,274.82,599.88,0,24.06,38
6,"11/12/05",257.5,394.6,5001.18,1.18,275.34,780.18,0,23.44,54
7,"11/12/05",313.2,457.96,5061.46,1.61,274.29,580.25,0,13.28,44
8,"11/12/05",345.2,444.29,5062.64,1.47,274.41,536.16,0,9.16,36
9,"11/12/05",331,376.96,4993.48,1.33,274.11,696.62,0,12.32,34
10,"11/12/05",280.4,416.65,4985.65,0.75,274.68,615.56,0,5.61,36
11,"11/12/05",238.8,399.22,4967.87,0.86,274.66,696.42,0,11.62,61
12,"11/12/05",118.3,456.49,4998.42,1.92,275.12,432.19,0,20.21,38
13,"11/12/05",124.7,483.36,5028.7,1.71,274.9,403.65,0,4.76,46
14,"11/12/05",551.6,383.63,4915.52,1.4,273.06,479.95,0,17.69,24
15,"11/12/05",271.7,436.69,5046.69,1.2,274.46,582.71,0,13.89,NA
16,"11/12/05",337,386.95,5003.68,1.19,274.82,752.98,0,5.19,34
17,"11/12/05",154,470.41,5031.91,1.87,274.59,296.16,0,24.94,NA
18,"11/12/05",201.7,483.16,4956.77,2.48,273.59,396.52,0,8.62,73
19,"11/12/05",374.9,368.18,4971.65,1.22,275.15,743.64,0,19.09,37
20,"11/12/05",243.6,393.64,4986.79,0.92,275.35,756.5,0,128.45,45
21,"11/12/05",243.6,396.04,4992.42,0.87,275.98,789.56,0,135.73,66
22,"11/12/05",118.5,489,4971.8,2.27,273.94,412.42,0,16.74,NA
23,"11/12/05",131,454.26,5019.81,1.04,273.87,294.58,0,19.03,45
24,"11/12/05",201.4,466.4,5086.6,2.93,275.92,452.41,0,12.6,7
1,"12/12/05",95.2,469.45,4972.85,0.81,275.62,194.15,0,35.64,80
2,"12/12/05",164.1,423.48,4950.69,0.79,276.63,169.99,0,19.96,39
3,"12/12/05",242.9,490.71,4948.86,0.97,274.74,261.57,0,7.93,46
4,"12/12/05",149.9,437.36,4973.34,0.93,276.22,185.86,0,28.94,31
5,"12/12/05",405,426.44,5045.66,0.76,276.75,259.41,0,32.49,68
6,"12/12/05",257.5,394.6,5001.18,0.8,275.67,206.99,0,43.7,82
7,"12/12/05",313.2,457.96,5061.46,1.03,275.37,209.63,0,21.2,54
8,"12/12/05",345.2,444.29,5062.64,0.97,275.88,259.25,0,14.57,57
9,"12/12/05",331,376.96,4993.48,0.72,275.59,231.91,1.88,22.32,36
10,"12/12/05",280.4,416.65,4985.65,0.58,275.68,187.91,0,6.98,25
11,"12/12/05",238.8,399.22,4967.87,0.52,275.44,179.37,1.23,13.92,62
12,"12/12/05",118.3,456.49,4998.42,0.94,275.59,169.71,0,27.18,56
13,"12/12/05",124.7,483.36,5028.7,0.86,275.24,113.24,0,8.53,57
14,"12/12/05",551.6,383.63,4915.52,2.04,276.05,312.31,6.73,26.27,16
15,"12/12/05",271.7,436.69,5046.69,0.81,275.44,217.04,0,20.12,NA
16,"12/12/05",337,386.95,5003.68,0.77,275.85,228.75,1.63,10.72,44
17,"12/12/05",154,470.41,5031.91,1,274.98,106.53,0,37.89,NA
18,"12/12/05",201.7,483.16,4956.77,1.1,275.11,228.63,1.35,13.15,84
19,"12/12/05",374.9,368.18,4971.65,0.61,275.74,234.19,2.37,24.54,NA
20,"12/12/05",243.6,393.64,4986.79,0.54,275.93,209.89,1.24,203.97,62
21,"12/12/05",243.6,396.04,4992.42,0.56,276.13,222.95,0,187.81,102
22,"12/12/05",118.5,489,4971.8,1.15,275.34,230.75,0,29.88,107
23,"12/12/05",131,454.26,5019.81,0.75,274.46,112.13,0,25.97,65
24,"12/12/05",201.4,466.4,5086.6,1.23,276.64,211.91,0,20.08,8
1,"13/12/05",95.2,469.45,4972.85,0.79,276.25,413.79,0,35.58,78
2,"13/12/05",164.1,423.48,4950.69,0.87,277.33,416.07,0,19.87,48
3,"13/12/05",242.9,490.71,4948.86,0.49,275.36,378.46,0,7.92,65
4,"13/12/05",149.9,437.36,4973.34,1.29,277.22,432.71,0,29.04,NA
5,"13/12/05",405,426.44,5045.66,0.8,278.15,592.51,3.71,32.32,42
6,"13/12/05",257.5,394.6,5001.18,0.91,277.48,583.95,2.47,43.74,64
7,"13/12/05",313.2,457.96,5061.46,1.19,277.16,621.89,1.22,21.12,37
8,"13/12/05",345.2,444.29,5062.64,1.14,277.31,560.97,2.73,14.51,37
9,"13/12/05",331,376.96,4993.48,0.58,277.03,613.3,3.45,22.43,34
10,"13/12/05",280.4,416.65,4985.65,0.79,277.05,522.25,0,6.96,NA
11,"13/12/05",238.8,399.22,4967.87,0.62,276.66,513.09,0,13.96,NA
12,"13/12/05",118.3,456.49,4998.42,0.91,276.81,368.64,0,27.05,56
13,"13/12/05",124.7,483.36,5028.7,1.18,277.03,255.89,0,8.5,61
14,"13/12/05",551.6,383.63,4915.52,1.11,276.08,405.55,0,26.16,23
15,"13/12/05",271.7,436.69,5046.69,0.98,277.16,541.42,1.93,20.03,53
16,"13/12/05",337,386.95,5003.68,0.69,277.41,598.33,2.69,10.69,43
17,"13/12/05",154,470.41,5031.91,1.36,276.92,218.36,0,37.77,NA
18,"13/12/05",201.7,483.16,4956.77,0.43,275.74,373.91,0,13.1,107
19,"13/12/05",374.9,368.18,4971.65,0.67,277.27,572.99,2.68,24.51,NA
20,"13/12/05",243.6,393.64,4986.79,0.73,277.5,589.56,1.48,202.99,46
21,"13/12/05",243.6,396.04,4992.42,0.72,277.89,639.71,2.13,186.76,66
22,"13/12/05",118.5,489,4971.8,0.48,276,375.02,0,29.87,120
23,"13/12/05",131,454.26,5019.81,0.97,276.47,211.66,0,25.87,65
24,"13/12/05",201.4,466.4,5086.6,1.1,278.12,329.84,3.02,19.98,8
1,"14/12/05",95.2,469.45,4972.85,0.63,274.7,268.31,0,36.53,58
2,"14/12/05",164.1,423.48,4950.69,0.79,276.27,342.97,0,20.56,35
